type,sectionName,webPublicationDate,webTitle,webUrl,date
article,Stage,2023-09-18T15:31:34Z,‘An active social act’: the Ukrainian playwright paying tribute to her mother on stage,https://www.theguardian.com/stage/2023/sep/18/ukraine-war-play-my-mama-full-scale-invasion-sasha-denisova,2023-09-18
liveblog,World news,2023-09-18T20:00:18Z,"Russia-Ukraine war: Russian lines breached, says Ukraine; Zelenskiy to meet Brazil’s president – as it happened ",https://www.theguardian.com/world/live/2023/sep/18/russia-ukraine-war-live-updates-ukrainian-drone-strikes-repelled-russia-chinese-foreign-minister-wang-yi-russia-visit,2023-09-18
article,World news,2023-09-18T21:20:34Z,Western leaders defend slow progress to end global inequality as UN summit starts,https://www.theguardian.com/world/2023/sep/18/un-summit-sees-western-leaders-defend-slow-progress-to-end-global-inequality,2023-09-18
article,Politics,2023-09-19T04:00:48Z,Daring or delusional? Starmer seeks to woo Europe with talk of new Brexit deal,https://www.theguardian.com/politics/2023/sep/19/keir-starmer-europe-talk-new-brexit-deal-labour-leader-emmanuel-macron-eu,2023-09-19
article,Politics,2023-09-19T16:03:46Z,Starmer wraps up foreign mini-tour with visit to Macron in Paris,https://www.theguardian.com/politics/2023/sep/19/keir-starmer-wraps-up-foreign-mini-tour-with-visit-to-emmanuel-macron-in-paris,2023-09-19
liveblog,Politics,2023-09-19T16:43:36Z,"Almost 90% of voters - including 65% of Tories - say Britain needs fresh team of leaders, poll suggests – as it happened",https://www.theguardian.com/politics/live/2023/sep/19/starmer-macron-paris-labour-brexit-renegotiation-rishi-sunak-uk-politics-latest,2023-09-19
article,Opinion,2023-09-19T18:12:16Z,The Guardian view on Keir Starmer in the Élysée: an EU reconnaissance mission | Editorial,https://www.theguardian.com/commentisfree/2023/sep/19/the-guardian-view-on-keir-starmer-in-the-elysee-a-cautious-charm-offensive,2023-09-19
article,Politics,2023-09-19T18:46:41Z,Starmer and Macron didn’t talk about Brexit or the booing – no point falling out on a first date | John Crace,https://www.theguardian.com/politics/2023/sep/19/keir-starmer-emmanuel-macron-brexit-john-crace-sketch,2023-09-19
article,World news,2023-09-19T19:48:46Z,"UK could become an ‘EU lite’ member of bloc, suggests Franco-German report",https://www.theguardian.com/world/2023/sep/19/uk-could-become-an-eu-lite-member-of-bloc-suggests-franco-german-report,2023-09-19
liveblog,World news,2023-09-19T22:40:42Z,Israeli ambassador protests as Iranian president speaks - as it happened,https://www.theguardian.com/world/live/2023/sep/19/russia-ukraine-war-news-zelensky-united-nations-speech-biden-live-updates,2023-09-19
article,Opinion,2023-09-20T05:00:08Z,Getting a better Brexit deal means making Britain European again | Rafael Behr,https://www.theguardian.com/commentisfree/2023/sep/20/brexit-deal-britain-europe-boris-johnson-eurosceptic,2023-09-20
article,Opinion,2023-09-20T07:00:13Z,France’s schools are in crisis – and it has nothing to do with pupils’ dress,https://www.theguardian.com/commentisfree/2023/sep/20/frances-schools-are-in-crisis-and-it-has-nothing-to-do-with-pupils-dress,2023-09-20
article,News,2023-09-20T08:00:13Z,The tragedy of Derna: inside the 22 September Guardian Weekly,https://www.theguardian.com/news/2023/sep/20/the-tragedy-of-derna-inside-the-22-september-guardian-weekly,2023-09-20
article,Media,2023-09-20T08:37:06Z,Guardian Europe: a new venture for our times,https://www.theguardian.com/media/commentisfree/2023/sep/20/guardian-europe-a-new-venture-for-our-times,2023-09-20
article,World news,2023-09-20T10:00:16Z,Leaders of world’s biggest polluting countries skipping UN climate summit,https://www.theguardian.com/world/2023/sep/20/un-climate-summit-polluting-countries-leaders-skipping,2023-09-20
article,UK news,2023-09-20T12:03:06Z,Rapport to the fore as King Charles and Macron rebuild cross-Channel trust,https://www.theguardian.com/uk-news/2023/sep/20/rapport-fore-king-charles-emmanuel-macron-rebuild-cross-channel-trust,2023-09-20
article,UK news,2023-09-20T19:15:02Z,Stars join King Charles at Versailles banquet during French state visit,https://www.theguardian.com/uk-news/2023/sep/20/king-charles-lights-flame-at-pariss-arc-de-triomphe-for-start-of-three-day-visit,2023-09-20
article,World news,2023-09-20T19:41:34Z,"Humanity has ‘opened gates to hell’ by letting climate crisis worsen, UN secretary warns",https://www.theguardian.com/world/2023/sep/20/antonio-guterres-un-climate-summit-gates-hell,2023-09-20
liveblog,World news,2023-09-20T20:00:08Z,Zelenskiy calls for Russia to lose UN veto power; UN chief says ‘humanity has opened gates of hell’ on climate - as it happened,https://www.theguardian.com/world/live/2023/sep/20/ukraine-russia-war-zelenskiy-un-security-council-meeting-live-updates,2023-09-20
article,World news,2023-09-21T09:00:47Z,‘She plays the moderate but winks at those who are not’: the many faces of Giorgia Meloni,https://www.theguardian.com/world/2023/sep/21/many-faces-of-giorgia-meloni-year-in-power-italy-prime-minister,2023-09-21
liveblog,World news,2023-09-21T13:56:16Z,"‘Very worrying’ pollution is ‘so prevalent’ in Europe, says Estonian climate minister – as it happened",https://www.theguardian.com/world/live/2023/sep/21/europe-pollution-environment-eu-news-latest-updates-poland-nagorno-karabakh-azerbaijan,2023-09-21
article,Politics,2023-09-21T17:56:42Z,Keir Starmer: Labour in power would not ‘want to diverge’ from EU,https://www.theguardian.com/politics/2023/sep/21/keir-starmer-says-labour-in-power-wouldnt-want-to-diverge-from-eu,2023-09-21
article,Technology,2023-09-21T23:01:01Z,"AI developing too fast for regulators to keep up, says Oliver Dowden",https://www.theguardian.com/technology/2023/sep/22/ai-developing-too-fast-for-regulators-to-keep-up-oliver-dowden,2023-09-21
article,Opinion,2023-09-22T07:00:13Z,"When it comes to Britain’s relations with France, at least King Charles gets it | Simon Jenkins",https://www.theguardian.com/commentisfree/2023/sep/22/uk-relations-france-king-charles-gets-it,2023-09-22
article,World news,2023-09-22T08:30:13Z,"No rides, but lots of rows: ‘reactionary’ French theme park plots expansion",https://www.theguardian.com/world/2023/sep/22/no-rides-but-lots-of-rows-reactionary-french-theme-park-plots-expansion,2023-09-22
article,World news,2023-09-22T11:35:43Z,"Marine Le Pen should stand trial over alleged misuse of EU funds, say prosecutors",https://www.theguardian.com/world/2023/sep/22/marine-le-pen-trial-alleged-misuse-eu-funds-say-prosecutors,2023-09-22
article,Opinion,2023-09-22T12:35:09Z,Vive le Roi! France has welcomed King Charles as though Brexit never happened | Agnès Poirier,https://www.theguardian.com/commentisfree/2023/sep/22/france-king-charles-brexit-state-visit-nations,2023-09-22
liveblog,World news,2023-09-22T14:27:30Z,European Commission announces €127m aid to Tunisia to reduce migration as rescue groups warn of death toll at sea – as it happened,https://www.theguardian.com/world/live/2023/sep/22/europe-refugees-pope-francis-marseilles-italy-giorgia-meloni-live,2023-09-22
article,World news,2023-09-22T17:53:05Z,Pope Francis decries ‘fanaticism of indifference’ over migration ,https://www.theguardian.com/world/2023/sep/22/pope-francis-to-preach-tolerance-on-migration-on-marseille-visit,2023-09-22
article,Politics,2023-09-22T18:01:25Z,Dividing lines: where do Sunak and Starmer stand on key UK issues?,https://www.theguardian.com/politics/2023/sep/22/dividing-lines-where-do-sunak-and-starmer-stand-on-key-uk-issues,2023-09-22
article,Environment,2023-09-24T09:22:51Z,"How Germany, France and Italy compare on net zero emission targets",https://www.theguardian.com/environment/2023/sep/24/how-germany-france-and-italy-compare-on-net-zero-emission-targets,2023-09-24
article,World news,2023-09-24T11:47:13Z,Kosovan PM Albin Kurti says talks with Serbia have reached deadlock,https://www.theguardian.com/world/2023/sep/24/kosovan-pm-albin-kurti-says-talks-with-serbia-have-reached-dead-end,2023-09-24
article,Music,2023-09-24T16:02:40Z,‘You all look really good wet!’: big stars play rain-soaked Global Citizen festival,https://www.theguardian.com/music/2023/sep/24/you-all-look-really-good-wet-big-stars-play-rain-soaked-global-citizen-festival,2023-09-24
article,Australia news,2023-09-25T06:44:26Z,Michael Pezzullo stands aside after leaked texts; Collingwood anger over grand final tickets; and Qantas flags higher air fares ,https://www.theguardian.com/australia-news/2023/sep/25/afternoon-update-michael-pezzullo-stands-aside-after-leaked-texts-collingwood-anger-over-grand-final-tickets-and-qantas-flags-higher-air-fares,2023-09-25
article,Technology,2023-09-25T07:45:55Z,No 10 worried AI could be used to create advanced weapons that escape human control,https://www.theguardian.com/technology/2023/sep/25/ai-bioweapons-rishi-sunak-safety,2023-09-25
liveblog,World news,2023-09-25T15:23:35Z,"EU should impose ‘serious consequences’ on Azerbaijan if risks to Nagorno-Karabakh Armenians escalate, says senior politician – as it happened",https://www.theguardian.com/world/live/2023/sep/25/refugees-armenia-nagorno-karabakh-azerbaijan-live,2023-09-25
article,World news,2023-09-25T17:28:16Z,Macron launches ‘ecological plan’ to cut France’s dependency on fossil fuels,https://www.theguardian.com/world/2023/sep/25/emmanuel-macron-ecological-plan-end-france-fossil-fuels-by-2030,2023-09-25
article,Australia news,2023-09-25T20:55:59Z,"Morning Mail: Court clash over Australians in Syria camp, potential flu breakthrough, Trump goes ‘full fascist’",https://www.theguardian.com/australia-news/2023/sep/26/morning-mail-court-clash-over-australians-in-syria-camp-potential-flu-breakthrough-trump-goes-full-fascist,2023-09-25
article,World news,2023-09-26T05:15:26Z,Allies of Niger’s deposed president see hope in French retreat,https://www.theguardian.com/world/2023/sep/26/allies-of-nigers-deposed-president-see-hope-in-french-retreat,2023-09-26
article,World news,2023-09-26T12:20:59Z,Giorgio Napolitano: funeral held for communist turned Italian president ,https://www.theguardian.com/world/2023/sep/26/state-funeral-of-former-italian-president-giorgio-napolitano-takes-place-in-rome,2023-09-26
liveblog,World news,2023-09-26T15:10:11Z,Ursula von der Leyen praises watered-down vehicle emissions compromise – as it happened,https://www.theguardian.com/world/live/2023/sep/26/ursula-von-der-leyen-green-deal-environmental-policy-backlash-europe-latest,2023-09-26
article,World news,2023-09-26T16:23:51Z,Nagorno-Karabakh crisis forces western rethink on Azerbaijan,https://www.theguardian.com/world/2023/sep/26/nagorno-karabakh-crisis-forces-western-rethink-on-azerbaijan,2023-09-26
liveblog,Politics,2023-09-26T18:59:38Z,Suella Braverman criticised by Labour over ‘deeply divisive’ migration speech – as it happened ,https://www.theguardian.com/politics/live/2023/sep/26/suella-braverman-un-refugee-convention-discrimination-uk-politics-latest-updates,2023-09-26
article,Politics,2023-09-28T05:00:19Z,"Labour government would ‘have to make it work’ if Trump wins, says Keir Starmer",https://www.theguardian.com/politics/2023/sep/28/labour-government-will-have-to-make-it-work-if-trump-wins-says-starmer,2023-09-28
liveblog,World news,2023-09-28T17:53:46Z,"Russia-Ukraine war: ‘matter of time’ before Ukraine becomes official Nato ally, says Zelenskiy – as it happened",https://www.theguardian.com/world/live/2023/sep/28/russia-ukraine-war-live-updates-ukraine-holding-off-attacks-zaporizhzhia-nuclear-plant-monitoring,2023-09-28
article,Opinion,2023-09-29T11:20:55Z,Look back at Giorgio Napolitano: learn the limits of dogma and the potential of good leaders to change lives | Martin Kettle,https://www.theguardian.com/commentisfree/2023/sep/29/giorgio-napolitano-italian-president-communist-utopianism-pope-francis,2023-09-29
article,World news,2023-09-29T16:08:23Z,France faces court action over widespread use of racial profiling ,https://www.theguardian.com/world/2023/sep/29/france-faces-court-action-over-widespread-use-of-racial-profiling,2023-09-29
article,World news,2023-09-30T05:00:05Z,‘No turning back’: how the Ukraine war has profoundly changed the EU,https://www.theguardian.com/world/2023/sep/30/ukraine-russia-war-changed-eu,2023-09-30
article,World news,2023-10-02T04:00:03Z,"Paris-Berlin relations slump is holding up key EU decisions, says German MEP",https://www.theguardian.com/world/2023/oct/02/paris-berlin-relations-slump-is-holding-up-key-eu-decisions-says-german-mep,2023-10-02
article,Opinion,2023-10-02T22:31:09Z,"Five years after killing a journalist in cold blood, Saudi Arabia is stronger than ever | Mohamad Bazzi",https://www.theguardian.com/commentisfree/2023/oct/02/five-years-after-killing-a-journalist-in-cold-blood-saudi-arabia-is-stronger-than-ever,2023-10-02
article,World news,2023-10-04T14:40:10Z,Venice coach crash: three children among 21 people confirmed dead,https://www.theguardian.com/world/2023/oct/04/venice-coach-crash-children-among-people-dead,2023-10-04
article,World news,2023-10-04T21:30:05Z,Giorgia Meloni turns to Rishi Sunak to take battle against migration beyond EU,https://www.theguardian.com/world/2023/oct/04/giorgia-meloni-turns-to-rishi-sunak-to-take-battle-against-migration-beyond-eu,2023-10-04
article,Culture,2023-10-05T09:00:08Z,‘The catwalk is our riot’: How Paris’s booming ballroom scene found its home in the city of lights,https://www.theguardian.com/culture/2023/oct/05/ballroom-paris-dj-kiddy-smile-drag,2023-10-05
article,Culture,2023-10-05T09:00:08Z,‘The catwalk is our riot’: How Paris’s booming ballroom scene found its home in the city of lights,https://www.theguardian.com/culture/2023/oct/05/ballroom-paris-dj-kiddy-smile-drag,2023-10-05
article,World news,2023-10-05T12:09:29Z,France to begin pulling out troops from Niger this week ,https://www.theguardian.com/world/2023/oct/05/france-to-begin-pulling-out-troops-from-niger-this-week,2023-10-05
liveblog,World news,2023-10-05T14:34:34Z,European leaders meet for summit amid tensions over migration and aid to Ukraine – as it happened,https://www.theguardian.com/world/live/2023/oct/05/european-leaders-summit-granada-migration-ukraine-live,2023-10-05
article,World news,2023-10-05T17:36:51Z,France’s departure from Niger reflects years of failure in its former colonies,https://www.theguardian.com/world/2023/oct/05/france-departure-niger-failure-former-colonies,2023-10-05
article,World news,2023-10-05T18:02:38Z,European leaders tell Zelenskiy they will not waver in supporting Ukraine,https://www.theguardian.com/world/2023/oct/05/european-leaders-tell-zelenskiy-not-waver-supporting-ukraine,2023-10-05
article,World news,2023-10-05T19:13:34Z,EU forges plan with UK and Albania to combat people smuggling,https://www.theguardian.com/world/2023/oct/05/eu-uk-albania-europe-people-smuggling-plan,2023-10-05
liveblog,World news,2023-10-05T21:12:26Z,Zelenskiy says deadly village missile attack was ‘no blind strike’ – as it happened,https://www.theguardian.com/world/live/2023/oct/05/russia-ukraine-war-live-updates-uk-russia-mining-black-sea,2023-10-05
article,World news,2023-10-05T22:27:46Z,Russia-Ukraine war at a glance: what we know on day 589 of the invasion,https://www.theguardian.com/world/2023/oct/05/russia-ukraine-war-at-a-glance-what-we-know-on-day-589-of-the-invasion,2023-10-05
article,World news,2023-10-05T23:18:38Z,Russia-Ukraine war at a glance: what we know on day 590 of the invasion,https://www.theguardian.com/world/2023/oct/06/russia-ukraine-war-at-a-glance-what-we-know-on-day-590-of-the-invasion,2023-10-05
article,Fashion,2023-10-06T12:28:57Z,‘It’s a Naomissance’: how Naomi Campbell transcends fashion,https://www.theguardian.com/fashion/2023/oct/06/how-naomi-campbell-transcends-fashion-model-profile-v-and-a,2023-10-06
